a,b,channel,diffs,equivalence_hi90,equivalence_lo90,equivalence_margin,equivalence_verdict,equivalent,family_label,hi,holm_note,in_family,is_primary,lo,mean,method,metric,n_boot,n_diffs,n_scenes,n_scenes_dropped,n_units,n_units_dropped,p_bootstrap,p_holm,p_raw,p_source,p_wilcoxon,scenes_only_in_a,scenes_only_in_b,significant_at_95,significant_holm,unit_of_independence,units,units_only_in_a,units_only_in_b
B0d,B1,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,False,False,scene,,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village
B0d,B2,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,False,False,scene,,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village
B0d,B3,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B0d,B4,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B0d,B4t,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B0d,P,harsh,,,,0.5,не перевірялось,False,pre-declared,nan,,True,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,1.0,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B1,B2,harsh,0.057443;0.000790;-0.073871;0.095975;0.013268;-0.043402;-0.018476;0.148757;0.022011;-0.084863;-0.103128;0.037513;0.133177;-0.128113;0.017772;0.061134;0.028112,0.04056681146611503,-0.02091575754688378,0.5,еквівалентність у межах ±0.5 показана (90% CI [-0.02; +0.04]),True,exploratory,0.04675233602597898,поза наперед оголошеною сім'єю; не коригується,False,False,-0.0266864232550816,0.009652825706549142,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.6115388461153884,nan,0.6115388461153884,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.5790557861328125,,,False,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B1,B3,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B1,B4,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B1,B4t,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B1,P,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B2,B3,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B2,B4,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B2,B4t,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B2,P,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,17,0,17,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,False,False,scene,,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,
B3,B4,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B3,B4t,harsh,,,,0.5,не перевірялось,False,exploratory,nan,поза наперед оголошеною сім'єю; не коригується,False,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B3,P,harsh,,,,0.5,не перевірялось,False,pre-declared,nan,,True,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,1.0,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B4,B4t,harsh,,,,0.5,не перевірялось,False,pre-declared,nan,,True,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,1.0,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B4,P,harsh,,,,0.5,не перевірялось,False,pre-declared,nan,,True,True,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,1.0,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B4t,P,harsh,,,,0.5,не перевірялось,False,pre-declared,nan,,True,False,nan,nan,paired cluster bootstrap over scenes,psnr_full,10000,0,0,0,0,0,1.0,1.0,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,,,
B0a,B0a-R,mild,-0.266445;-0.229737;-0.189967;-0.378638;-0.241306;-0.235167;-0.237044;-0.281499;-0.207537;-0.272541;-0.240383;-0.418225;-0.294745;-0.260758;-0.281404;-0.189641;-0.283641,-0.24359434519379994,-0.29013792948638806,0.5,еквівалентність у межах ±0.5 показана (90% CI [-0.29; -0.24]),True,exploratory,-0.2405860830160727,поза наперед оголошеною сім'єю; не коригується,False,False,-0.2946227984147194,-0.26521642784775423,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B0d,mild,2.530461;-2.864012;2.517241;-2.549113;0.941357;0.600143;-1.483565;2.962853;2.352258;2.088436;2.672901;1.887411;2.151795;1.758953;-2.251331;2.916879;3.951298,1.9857951760039079,0.32415627054034923,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.32; +1.99]): різниця просто не встановлена,False,exploratory,2.112005912183666,поза наперед оголошеною сім'єю; не коригується,False,False,0.1576085361812523,1.1872920522336707,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.017298270172982702,nan,0.017298270172982702,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.0638275146484375,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B1,mild,1.679923;0.228952;0.410973;0.901365;1.072782;0.870885;0.385222;0.843433;0.929025;0.581377;0.438291;1.279314;0.918405;0.495705;0.213600;0.358341;0.699889,0.8795767484839973,0.5781116631239545,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.58; +0.88]): різниця просто не встановлена,False,exploratory,0.9088740533577944,поза наперед оголошеною сім'єю; не коригується,False,False,0.5507988121907835,0.7239695274214208,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B2,mild,1.723428;0.218520;0.402830;1.017361;1.090304;0.881531;0.329175;0.882829;0.963788;0.578339;0.451992;1.109136;0.940518;0.523726;0.225262;0.365374;0.684942,0.8854866999199497,0.5780918876903914,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.58; +0.89]): різниця просто не встановлена,False,exploratory,0.9124775346488245,поза наперед оголошеною сім'єю; не коригується,False,False,0.55323830987342,0.7287677817222376,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B3,mild,2.530461;-2.864012;2.517241;-2.549113;0.941357;0.600143;-1.483565;2.962853;2.352258;2.088436;2.672901;1.887411;2.151795;1.758953;-2.251331;2.916879;3.951298,1.9857951760039079,0.32415627054034923,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.32; +1.99]): різниця просто не встановлена,False,exploratory,2.112005912183666,поза наперед оголошеною сім'єю; не коригується,False,False,0.1576085361812523,1.1872920522336707,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.017298270172982702,nan,0.017298270172982702,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.0638275146484375,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B4,mild,2.530461;-2.864012;2.517241;-2.549113;0.941357;0.600143;-1.483565;2.962853;2.352258;2.088436;2.672901;1.887411;2.151795;1.758953;-2.251331;2.916879;3.951298,1.9857951760039079,0.32415627054034923,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.32; +1.99]): різниця просто не встановлена,False,exploratory,2.112005912183666,поза наперед оголошеною сім'єю; не коригується,False,False,0.1576085361812523,1.1872920522336707,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.017298270172982702,nan,0.017298270172982702,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.0638275146484375,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B4t,mild,3.772295;-1.470376;3.662600;-0.530759;2.212875;1.934650;-0.225917;4.140459;3.581661;3.235064;3.768404;3.212674;3.228048;2.908135;-0.938920;3.981814;5.073387,3.1888411563048664,1.6384961431244127,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+1.64; +3.19]): різниця просто не встановлена,False,exploratory,3.3095777051773436,поза наперед оголошеною сім'єю; не коригується,False,False,1.4815199439885198,2.4438878221054665,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.0006561279296875,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,P,mild,5.167523;-0.428188;4.744739;0.425517;3.478789;3.149807;0.865774;5.453207;4.916819;4.186583;4.699095;4.032907;3.894975;3.794448;0.169324;5.074692;6.115629,4.271766518501909,2.7093293253919417,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+2.71; +4.27]): різниця просто не встановлена,False,exploratory,4.388902382977518,поза наперед оголошеною сім'єю; не коригується,False,False,2.5475886171019346,3.5142142422266724,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",7.62939453125e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B0d,mild,2.796906;-2.634275;2.707208;-2.170475;1.182664;0.835310;-1.246522;3.244351;2.559795;2.360977;2.913285;2.305636;2.446540;2.019711;-1.969927;3.106520;4.234939,2.2509168622133986,0.5908257688147276,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.59; +2.25]): різниця просто не встановлена,False,exploratory,2.3704251044973343,поза наперед оголошеною сім'єю; не коригується,False,False,0.4274034569662723,1.452508480081425,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.003999600039996,nan,0.003999600039996,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.010986328125,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B1,mild,1.946368;0.458689;0.600940;1.280003;1.314088;1.106052;0.622265;1.124932;1.136563;0.853918;0.678674;1.697540;1.213150;0.756463;0.495004;0.547982;0.983530,1.1567644415964728,0.8307961618825177,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.83; +1.16]): різниця просто не встановлена,False,exploratory,1.1902975993666005,поза наперед оголошеною сім'єю; не коригується,False,False,0.8039458355467315,0.9891859552691751,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B2,mild,1.989873;0.448257;0.592797;1.395999;1.331610;1.116698;0.566219;1.164327;1.171325;0.850880;0.692376;1.527362;1.235263;0.784484;0.506666;0.555015;0.968583,1.1617380254993914,0.8321140998312383,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.83; +1.16]): різниця просто не встановлена,False,exploratory,1.1928050294459058,поза наперед оголошеною сім'єю; не коригується,False,False,0.8062427355382981,0.9939842095699918,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B3,mild,2.796906;-2.634275;2.707208;-2.170475;1.182664;0.835310;-1.246522;3.244351;2.559795;2.360977;2.913285;2.305636;2.446540;2.019711;-1.969927;3.106520;4.234939,2.2509168622133986,0.5908257688147276,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.59; +2.25]): різниця просто не встановлена,False,exploratory,2.3704251044973343,поза наперед оголошеною сім'єю; не коригується,False,False,0.4274034569662723,1.452508480081425,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.003999600039996,nan,0.003999600039996,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.010986328125,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B4,mild,2.796906;-2.634275;2.707208;-2.170475;1.182664;0.835310;-1.246522;3.244351;2.559795;2.360977;2.913285;2.305636;2.446540;2.019711;-1.969927;3.106520;4.234939,2.2509168622133986,0.5908257688147276,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.59; +2.25]): різниця просто не встановлена,False,exploratory,2.3704251044973343,поза наперед оголошеною сім'єю; не коригується,False,False,0.4274034569662723,1.452508480081425,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.003999600039996,nan,0.003999600039996,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.010986328125,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
