bit_exact,channel,channel_axis,channel_plan,channel_value,clip,corrected_symbols,coverage,estimated_fraction,frame_id,impaired,job_id,max_age_frames,method,mse_full,payload_bytes,provenance,psnr_full,psnr_verified,rasters,repetition,resynchronised,scenario,scenario_label,scene,ssim_full,ssim_verified,stale_fraction,status_filler,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,t_frame,trace_id,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_channel_trace,x_combine,x_coverage_meaning,x_filler_units,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_units_from_other_frames,x_units_per_raster
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,25,False,7a8bd7e31202580d,0.0,B0a-R,42.846455891927086,0,synthetic,31.811654564344956,31.811654564344956,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9407862996135287,0.9407862996135287,0.0,,,,,,,,0,nan,True,25,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,26,False,7a8bd7e31202580d,0.0,B0a-R,41.71942138671875,0,synthetic,31.927420843707942,31.927420843707942,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9419463764047719,0.9419463764047719,0.0,,,,,,,,0,nan,True,26,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,27,False,7a8bd7e31202580d,0.0,B0a-R,41.215006510416664,0,synthetic,31.98024988086034,31.98024988086034,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9415132415920983,0.9415132415920983,0.0,,,,,,,,0,nan,True,27,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,28,False,7a8bd7e31202580d,0.0,B0a-R,42.474019368489586,0,synthetic,31.849570001136446,31.849570001136446,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9413735139700647,0.9413735139700647,0.0,,,,,,,,0,nan,True,28,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,29,False,7a8bd7e31202580d,0.0,B0a-R,42.188151041666664,0,synthetic,31.87889868669185,31.87889868669185,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9420265661972054,0.9420265661972054,0.0,,,,,,,,0,nan,True,29,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,30,False,7a8bd7e31202580d,0.0,B0a-R,42.710489908854164,0,synthetic,31.825458078561706,31.825458078561706,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9421532697623154,0.9421532697623154,0.0,,,,,,,,0,nan,True,30,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,31,False,7a8bd7e31202580d,0.0,B0a-R,41.057393391927086,0,synthetic,31.99688986983764,31.99688986983764,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9422699978056169,0.9422699978056169,0.0,,,,,,,,0,nan,True,31,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,32,False,7a8bd7e31202580d,0.0,B0a-R,41.215901692708336,0,synthetic,31.980155553929322,31.980155553929322,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9424016858826589,0.9424016858826589,0.0,,,,,,,,0,nan,True,32,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,33,False,7a8bd7e31202580d,0.0,B0a-R,41.732666015625,0,synthetic,31.926042311552262,31.926042311552262,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9425935584176152,0.9425935584176152,0.0,,,,,,,,0,nan,True,33,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,34,False,7a8bd7e31202580d,0.0,B0a-R,41.321146647135414,0,synthetic,31.969079963355714,31.969079963355714,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9430350543150628,0.9430350543150628,0.0,,,,,,,,0,nan,True,34,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,35,False,7a8bd7e31202580d,0.0,B0a-R,41.908711751302086,0,synthetic,31.907760497811374,31.907760497811374,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9427601245613855,0.9427601245613855,0.0,,,,,,,,0,nan,True,35,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,36,False,7a8bd7e31202580d,0.0,B0a-R,43.9217529296875,0,synthetic,31.704006962633375,31.704006962633375,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9421797962964648,0.9421797962964648,0.0,,,,,,,,0,nan,True,36,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
