authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B1,psnr_full,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B2,psnr_full,0,0,1360,17,1,17,scene
True,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B3,psnr_full,0,0,1360,17,1,17,scene
True,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B4,psnr_full,0,0,1360,17,1,17,scene
True,clean,,{},27.840859394372497,25.67285117800928,26.723534623728,B4t,psnr_full,0,0,1360,17,1,17,scene
True,clean,,{},26.801482785580802,24.565244649283834,25.653208203606795,P,psnr_full,0,0,1360,17,1,17,scene
False,clean,,{},0.9988177059725648,0.9980420211799859,0.9984367782555464,B0a,ssim_full,0,0,1360,17,1,17,scene
False,clean,,{},0.9988177059725648,0.9980420211799859,0.9984367782555464,B0a-R,ssim_full,0,0,1360,17,1,17,scene
False,clean,,{},0.8067675610900815,0.7576702119059041,0.7818598900344567,B0d,ssim_full,0,0,1360,17,1,17,scene
False,clean,,{},0.9988177059725648,0.9980420211799859,0.9984367782555464,B1,ssim_full,0,0,1360,17,1,17,scene
False,clean,,{},0.9988177059725648,0.9980420211799859,0.9984367782555464,B2,ssim_full,0,0,1360,17,1,17,scene
True,clean,,{},0.8067675610900815,0.7576702119059041,0.7818598900344567,B3,ssim_full,0,0,1360,17,1,17,scene
True,clean,,{},0.8067675610900815,0.7576702119059041,0.7818598900344567,B4,ssim_full,0,0,1360,17,1,17,scene
True,clean,,{},0.7553519796583046,0.6921646503774892,0.7234545459236433,B4t,ssim_full,0,0,1360,17,1,17,scene
True,clean,,{},0.7016905345904985,0.6119497917080129,0.6566457363854703,P,ssim_full,0,0,1360,17,1,17,scene
False,clean,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a,coverage,0,0,1360,17,1,17,scene
False,clean,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a-R,coverage,0,0,1360,17,1,17,scene
False,clean,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0d,coverage,0,0,1360,17,1,17,scene
False,clean,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B1,coverage,0,0,1360,17,1,17,scene
False,clean,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B2,coverage,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,B3,coverage,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,B4,coverage,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,B4t,coverage,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,P,coverage,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B0a,psnr_verified,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B0a-R,psnr_verified,0,0,1360,17,1,17,scene
False,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B0d,psnr_verified,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B1,psnr_verified,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B2,psnr_verified,0,0,1360,17,1,17,scene
True,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B3,psnr_verified,0,0,1360,17,1,17,scene
True,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B4,psnr_verified,0,0,1360,17,1,17,scene
True,clean,,{},27.840859394372497,25.67285117800928,26.723534623728,B4t,psnr_verified,0,0,1360,17,1,17,scene
True,clean,,{},26.801482785580802,24.565244649283834,25.653208203606795,P,psnr_verified,0,0,1360,17,1,17,scene
False,clean,,{},1.0,1.0,1.0,B0a,availability,0,0,1360,17,1,17,scene
False,clean,,{},1.0,1.0,1.0,B0a-R,availability,0,0,1360,17,1,17,scene
False,clean,,{},1.0,1.0,1.0,B0d,availability,0,0,1360,17,1,17,scene
False,clean,,{},1.0,1.0,1.0,B1,availability,0,0,1360,17,1,17,scene
False,clean,,{},1.0,1.0,1.0,B2,availability,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,B3,availability,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,B4,availability,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,B4t,availability,0,0,1360,17,1,17,scene
True,clean,,{},1.0,1.0,1.0,P,availability,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B0a,psnr_displayed,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B0a-R,psnr_displayed,0,0,1360,17,1,17,scene
False,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B0d,psnr_displayed,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B1,psnr_displayed,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B2,psnr_displayed,0,0,1360,17,1,17,scene
True,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B3,psnr_displayed,0,0,1360,17,1,17,scene
True,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B4,psnr_displayed,0,0,1360,17,1,17,scene
True,clean,,{},27.840859394372497,25.67285117800928,26.723534623728,B4t,psnr_displayed,0,0,1360,17,1,17,scene
True,clean,,{},26.801482785580802,24.565244649283834,25.653208203606795,P,psnr_displayed,0,0,1360,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",16.09940041720745,15.520825143575722,15.811695095701607,B0a,psnr_full,0,60,1300,17,1,17,scene
False,harsh,,{},19.431088572295288,18.724692462928864,19.072558449292117,B0a-R,psnr_full,0,0,1360,17,1,17,scene
False,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B0d,psnr_full,0,1360,0,0,0,0,scene
False,harsh,,"{""no_sync"": 60}",15.68563043463515,15.140781196530186,15.417890599354019,B1,psnr_full,0,60,1300,17,1,17,scene
False,harsh,,"{""no_sync"": 60}",15.674782301028644,15.122174013855565,15.40823777364747,B2,psnr_full,0,60,1300,17,1,17,scene
True,harsh,,"{""no_sync"": 218, ""deadline_miss"": 1142}",nan,nan,nan,B3,psnr_full,0,1360,0,0,0,0,scene
True,harsh,,"{""no_sync"": 276, ""deadline_miss"": 1084}",nan,nan,nan,B4,psnr_full,0,1360,0,0,0,0,scene
