availability,coverage,label,order,psnr_displayed,psnr_full,scene,step
0.9166666666666666,0.6510416666666666,B4 (база),rev,21.78009970569298,21.585887553009815,uav:village,0
1.0,0.6328125,+ менша одиниця 640→320 Б,rev,20.95564539984576,20.95564539984576,uav:cal_canopy_mix,3
1.0,0.7057291666666666,+ менша одиниця 640→320 Б,rev,29.24251538986029,29.24251538986029,uav:cal_dune_flat,3
1.0,0.6276041666666666,+ менша одиниця 640→320 Б,rev,22.40823703166374,22.40823703166374,uav:cal_sea_edge,3
1.0,0.6744791666666666,+ менша одиниця 640→320 Б,rev,29.733473056927114,29.733473056927114,uav:cal_water_east,3
1.0,0.6197916666666666,+ менша одиниця 640→320 Б,rev,23.94741570244176,23.94741570244176,uav:dune_fast,3
1.0,0.6484375,+ менша одиниця 640→320 Б,rev,22.684290893007443,22.684290893007443,uav:dune_forest_edge,3
1.0,0.6796875,+ менша одиниця 640→320 Б,rev,25.48551701269044,25.48551701269044,uav:dune_ridge,3
1.0,0.6393229166666666,+ менша одиниця 640→320 Б,rev,20.168301730950862,20.168301730950862,uav:forest_canopy,3
1.0,0.7395833333333334,+ менша одиниця 640→320 Б,rev,22.343658302116992,22.343658302116992,uav:forest_fast,3
1.0,0.7161458333333334,+ менша одиниця 640→320 Б,rev,23.507250341753444,23.507250341753444,uav:sea_open,3
1.0,0.6432291666666666,+ менша одиниця 640→320 Б,rev,22.298907365308594,22.298907365308594,uav:shoreline,3
1.0,0.6588541666666666,+ менша одиниця 640→320 Б,rev,25.149827522173325,25.149827522173325,uav:sky_horizon,3
1.0,0.6510416666666666,+ менша одиниця 640→320 Б,rev,24.703666151090705,24.703666151090705,uav:spit_far,3
1.0,0.6328125,+ менша одиниця 640→320 Б,rev,21.713961741625692,21.713961741625692,uav:val_coast_curve,3
1.0,0.7291666666666666,+ менша одиниця 640→320 Б,rev,27.737507954986643,27.737507954986643,uav:val_sand_texture,3
1.0,0.734375,+ менша одиниця 640→320 Б,rev,22.906828865579126,22.906828865579126,uav:val_treeline,3
1.0,0.6666666666666666,+ менша одиниця 640→320 Б,rev,22.92334377781117,22.92334377781117,uav:village,3
1.0,0.8255208333333334,+ сильніший FEC nsym 96→128,rev,22.580967088835724,22.580967088835724,uav:cal_canopy_mix,4
1.0,0.8072916666666666,+ сильніший FEC nsym 96→128,rev,29.59756671022104,29.59756671022104,uav:cal_dune_flat,4
1.0,0.8489583333333334,+ сильніший FEC nsym 96→128,rev,23.53242511663048,23.53242511663048,uav:cal_sea_edge,4
1.0,0.8645833333333334,+ сильніший FEC nsym 96→128,rev,31.178078573954718,31.178078573954718,uav:cal_water_east,4
1.0,0.7734375,+ сильніший FEC nsym 96→128,rev,25.301958463434193,25.301958463434193,uav:dune_fast,4
1.0,0.8020833333333334,+ сильніший FEC nsym 96→128,rev,23.926090825675228,23.926090825675228,uav:dune_forest_edge,4
1.0,0.8229166666666666,+ сильніший FEC nsym 96→128,rev,26.64367773049604,26.64367773049604,uav:dune_ridge,4
1.0,0.7955729166666666,+ сильніший FEC nsym 96→128,rev,20.88162178789428,20.88162178789428,uav:forest_canopy,4
1.0,0.8697916666666666,+ сильніший FEC nsym 96→128,rev,22.581577604098175,22.581577604098175,uav:forest_fast,4
1.0,0.8333333333333334,+ сильніший FEC nsym 96→128,rev,24.05971724981119,24.05971724981119,uav:sea_open,4
1.0,0.8072916666666666,+ сильніший FEC nsym 96→128,rev,23.612615804647657,23.612615804647657,uav:shoreline,4
1.0,0.8567708333333334,+ сильніший FEC nsym 96→128,rev,27.754345631472404,27.754345631472404,uav:sky_horizon,4
1.0,0.7786458333333334,+ сильніший FEC nsym 96→128,rev,26.03856806402599,26.03856806402599,uav:spit_far,4
1.0,0.7682291666666666,+ сильніший FEC nsym 96→128,rev,23.457998080283186,23.457998080283186,uav:val_coast_curve,4
1.0,0.8411458333333334,+ сильніший FEC nsym 96→128,rev,28.327887010534724,28.327887010534724,uav:val_sand_texture,4
1.0,0.875,+ сильніший FEC nsym 96→128,rev,23.35922169387365,23.35922169387365,uav:val_treeline,4
1.0,0.8359375,+ сильніший FEC nsym 96→128,rev,23.607900129771334,23.607900129771334,uav:village,4
1.0,0.8203125,+ нижча якість 12→8 = P,rev,21.797803414647976,21.797803414647976,uav:cal_canopy_mix,5
1.0,0.8125,+ нижча якість 12→8 = P,rev,28.65527630689226,28.65527630689226,uav:cal_dune_flat,5
1.0,0.84375,+ нижча якість 12→8 = P,rev,22.77489360098406,22.77489360098406,uav:cal_sea_edge,5
1.0,0.8645833333333334,+ нижча якість 12→8 = P,rev,29.57305835937895,29.57305835937895,uav:cal_water_east,5
1.0,0.7734375,+ нижча якість 12→8 = P,rev,24.45920511532073,24.45920511532073,uav:dune_fast,5
1.0,0.7994791666666666,+ нижча якість 12→8 = P,rev,23.09034890039924,23.09034890039924,uav:dune_forest_edge,5
1.0,0.8307291666666666,+ нижча якість 12→8 = P,rev,25.810481786777036,25.810481786777036,uav:dune_ridge,5
1.0,0.8020833333333334,+ нижча якість 12→8 = P,rev,20.3020555978297,20.3020555978297,uav:forest_canopy,5
1.0,0.8697916666666666,+ нижча якість 12→8 = P,rev,21.824745573512335,21.824745573512335,uav:forest_fast,5
1.0,0.8333333333333334,+ нижча якість 12→8 = P,rev,23.339552850280654,23.339552850280654,uav:sea_open,5
1.0,0.7994791666666666,+ нижча якість 12→8 = P,rev,22.911896940693335,22.911896940693335,uav:shoreline,5
