availability,bit_exact,channel,channel_axis,channel_plan,channel_value,clip,corrected_symbols,coverage,detail,displayed_source,estimated_fraction,frame_id,gap_policy,impaired,job_id,max_age_frames,method,mse_full,payload_bytes,provenance,psnr_displayed,psnr_full,psnr_verified,rasters,repetition,resynchronised,scenario,scenario_label,scene,ssim_full,ssim_verified,stale_fraction,status,status_filler,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,t_frame,trace_id,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_band_complete,x_band_degraded_frac,x_band_lost_frac,x_band_no_usable_description,x_band_partial_segments,x_band_reduced_descriptions,x_bands_total,x_channel_trace,x_combine,x_coverage_meaning,x_desc_fec_failed,x_desc_fec_failed_frac,x_desc_partial,x_desc_total,x_desc_touched,x_desc_touched_frac,x_desc_unusable,x_desc_unusable_frac,x_filler_units,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_units_from_other_frames,x_units_per_raster
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,31,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,78.8421630859375,1473,synthetic,29.16321829945948,29.16321829945948,29.16321829945948,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9144783718473851,0.9144783718473851,0.0,ok,,,,,,,8,41216,0.0,True,31,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,32,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,76.60841878255208,1468,synthetic,29.28803862385424,29.28803862385424,29.28803862385424,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9154297317300806,0.9154297317300806,0.0,ok,,,,,,,8,41216,0.0,True,32,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,33,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,73.06459554036458,1409,synthetic,29.493733763337183,29.493733763337183,29.493733763337183,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9304178222128642,0.9304178222128642,0.0,ok,,,,,,,8,41216,0.0,True,33,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,34,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,74.70111083984375,1398,synthetic,29.397533008459867,29.397533008459867,29.397533008459867,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9192135413979372,0.9192135413979372,0.0,ok,,,,,,,8,41216,0.0,True,34,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,35,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,75.07566324869792,1392,synthetic,29.375811832472777,29.375811832472777,29.375811832472777,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9169279253338627,0.9169279253338627,0.0,ok,,,,,,,8,41216,0.0,True,35,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,36,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,70.34578450520833,1377,synthetic,29.658422835602597,29.658422835602597,29.658422835602597,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9315983665220241,0.9315983665220241,0.0,ok,,,,,,,8,41216,0.0,True,36,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,37,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,73.07712809244792,1406,synthetic,29.49298889485035,29.49298889485035,29.49298889485035,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9260214483076314,0.9260214483076314,0.0,ok,,,,,,,8,41216,0.0,True,37,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,38,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,75.26102701822917,1395,synthetic,29.365102204250366,29.365102204250366,29.365102204250366,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9049974184839337,0.9049974184839337,0.0,ok,,,,,,,8,41216,0.0,True,38,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_slow_v0,0,1.0,,current,0.0,39,"hold-last, neutral 128 until the first success",False,7fa5c179adce8c8f,0.0,B4,71.96370442708333,1401,synthetic,29.559668497348035,29.559668497348035,29.559668497348035,2,0,False,dropouts,випадіння растрів,synthetic:road-v0,0.9254385641383545,0.9254385641383545,0.0,ok,,,,,,,8,41216,0.0,True,39,mild|clip_road_slow_v0|mild|rep0|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_road_slow_v0|mild|rep0|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,0,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,89.73490397135417,0,synthetic,28.601189584740894,28.601189584740894,28.601189584740894,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9243970840792349,0.9243970840792349,0.0,ok,,,,,,,,0,nan,True,0,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,1,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,90.68159993489583,0,synthetic,28.555611868994593,28.555611868994593,28.555611868994593,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9237943053438985,0.9237943053438985,0.0,ok,,,,,,,,0,nan,True,1,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,2,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,91.39908854166667,0,synthetic,28.52138496023558,28.52138496023558,28.52138496023558,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9242611123184052,0.9242611123184052,0.0,ok,,,,,,,,0,nan,True,2,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,3,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,90.8826904296875,0,synthetic,28.54599185750612,28.54599185750612,28.54599185750612,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9243413108840753,0.9243413108840753,0.0,ok,,,,,,,,0,nan,True,3,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,4,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,86.63675944010417,0,synthetic,28.753781612903634,28.753781612903634,28.753781612903634,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9257303097238618,0.9257303097238618,0.0,ok,,,,,,,,0,nan,True,4,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,5,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,87.02036539713542,0,synthetic,28.734594583117357,28.734594583117357,28.734594583117357,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9244023317188509,0.9244023317188509,0.0,ok,,,,,,,,0,nan,True,5,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,6,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,84.76898193359375,0,synthetic,28.84843393509557,28.84843393509557,28.84843393509557,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9258165222270751,0.9258165222270751,0.0,ok,,,,,,,,0,nan,True,6,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,7,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,89.86484781901042,0,synthetic,28.594905176741534,28.594905176741534,28.594905176741534,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9257428836662,0.9257428836662,0.0,ok,,,,,,,,0,nan,True,7,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,8,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,90.57600911458333,0,synthetic,28.560671796247217,28.560671796247217,28.560671796247217,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9238398697749979,0.9238398697749979,0.0,ok,,,,,,,,0,nan,True,8,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,9,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,87.48111979166667,0,synthetic,28.711660273318813,28.711660273318813,28.711660273318813,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.925340307050992,0.925340307050992,0.0,ok,,,,,,,,0,nan,True,9,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,10,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,90.09541829427083,0,synthetic,28.583776549067146,28.583776549067146,28.583776549067146,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.8907304300373341,0.8907304300373341,0.0,ok,,,,,,,,0,nan,True,10,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,1,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,11,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,89.23524983723958,0,synthetic,28.62543916965455,28.62543916965455,28.62543916965455,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9243714620430213,0.9243714620430213,0.0,ok,,,,,,,,0,nan,True,11,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,12,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,89.05110677083333,0,synthetic,28.634410394102687,28.634410394102687,28.634410394102687,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9245491956476601,0.9245491956476601,0.0,ok,,,,,,,,0,nan,True,12,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,13,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,91.51188151041667,0,synthetic,28.516028762067606,28.516028762067606,28.516028762067606,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9242035817790996,0.9242035817790996,0.0,ok,,,,,,,,0,nan,True,13,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,14,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,94.75337727864583,0,synthetic,28.364856624669542,28.364856624669542,28.364856624669542,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9189231311335689,0.9189231311335689,0.0,ok,,,,,,,,0,nan,True,14,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,2,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,15,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,87.99662272135417,0,synthetic,28.686143564634886,28.686143564634886,28.686143564634886,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9199572779416437,0.9199572779416437,0.0,ok,,,,,,,,0,nan,True,15,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,2,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,16,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,90.700927734375,0,synthetic,28.554686316042964,28.554686316042964,28.554686316042964,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9194469151889283,0.9194469151889283,0.0,ok,,,,,,,,0,nan,True,16,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,2,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,17,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,96.49625651041667,0,synthetic,28.285698952795997,28.285698952795997,28.285698952795997,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9188588647842663,0.9188588647842663,0.0,ok,,,,,,,,0,nan,True,17,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,2,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,18,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,85.21852620442708,0,synthetic,28.82546341761742,28.82546341761742,28.82546341761742,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9257498690134479,0.9257498690134479,0.0,ok,,,,,,,,0,nan,True,18,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild[frame_drop_prob=0.25],,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,19,"hold-last, neutral 128 until the first success",True,7b709557d0565263,0.0,B0a-R,88.84228515625,0,synthetic,28.644606401451643,28.644606401451643,28.644606401451643,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.8908391048168632,0.8908391048168632,0.0,ok,,,,,,,,0,nan,True,19,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,1,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,20,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,90.69154866536458,0,synthetic,28.55513542815622,28.55513542815622,28.55513542815622,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9235803342573629,0.9235803342573629,0.0,ok,,,,,,,,0,nan,True,20,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,21,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,95.953857421875,0,synthetic,28.310179224596727,28.310179224596727,28.310179224596727,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9220030043077063,0.9220030043077063,0.0,ok,,,,,,,,0,nan,True,21,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,22,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,91.81557210286458,0,synthetic,28.501640162155294,28.501640162155294,28.501640162155294,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9240371919460232,0.9240371919460232,0.0,ok,,,,,,,,0,nan,True,22,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,23,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,98.23773193359375,0,synthetic,28.208020337411703,28.208020337411703,28.208020337411703,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9203770134401297,0.9203770134401297,0.0,ok,,,,,,,,0,nan,True,23,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,24,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,87.939208984375,0,synthetic,28.688978060575693,28.688978060575693,28.688978060575693,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.925063228068114,0.925063228068114,0.0,ok,,,,,,,,0,nan,True,24,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,25,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,86.00958251953125,0,synthetic,28.785335212113424,28.785335212113424,28.785335212113424,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9251398631618093,0.9251398631618093,0.0,ok,,,,,,,,0,nan,True,25,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,26,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,88.95572916666667,0,synthetic,28.63906436943263,28.63906436943263,28.63906436943263,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9245835534471123,0.9245835534471123,0.0,ok,,,,,,,,0,nan,True,26,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,27,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,88.26652018229167,0,synthetic,28.672843555609436,28.672843555609436,28.672843555609436,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9256365815457016,0.9256365815457016,0.0,ok,,,,,,,,0,nan,True,27,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,28,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,85.93033854166667,0,synthetic,28.789338380724296,28.789338380724296,28.789338380724296,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9257545885723609,0.9257545885723609,0.0,ok,,,,,,,,0,nan,True,28,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,29,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,83.32181803385417,0,synthetic,28.92321623434535,28.92321623434535,28.92321623434535,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.926760867482837,0.926760867482837,0.0,ok,,,,,,,,0,nan,True,29,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,30,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,85.80228678385417,0,synthetic,28.79581498143044,28.79581498143044,28.79581498143044,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9253771952185362,0.9253771952185362,0.0,ok,,,,,,,,0,nan,True,30,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,31,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,95.24953206380208,0,synthetic,28.342175100909394,28.342175100909394,28.342175100909394,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9215702677959544,0.9215702677959544,0.0,ok,,,,,,,,0,nan,True,31,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,32,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,91.86539713541667,0,synthetic,28.499284040307884,28.499284040307884,28.499284040307884,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9237709258527561,0.9237709258527561,0.0,ok,,,,,,,,0,nan,True,32,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,33,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,89.17521158854167,0,synthetic,28.628362123935204,28.628362123935204,28.628362123935204,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9245526773821359,0.9245526773821359,0.0,ok,,,,,,,,0,nan,True,33,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,34,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,87.01310221354167,0,synthetic,28.73495708357212,28.73495708357212,28.73495708357212,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9253281929068967,0.9253281929068967,0.0,ok,,,,,,,,0,nan,True,34,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
1.0,False,mild,,mild,nan,clip_road_fast_v5,0,1.0,,current,0.0,35,"hold-last, neutral 128 until the first success",False,7b709557d0565263,0.0,B0a-R,87.54300944010417,0,synthetic,28.70858888721433,28.70858888721433,28.70858888721433,3,2,False,dropouts,випадіння растрів,synthetic:road-v5,0.9246372210911842,0.9246372210911842,0.0,ok,,,,,,,,0,nan,True,35,mild|clip_road_fast_v5|mild|rep2|seed20240909,0,0,0,0,False,,,,,,,,mild|clip_road_fast_v5|mild|rep2|seed20240909,median,"picture displayed, not verified",,,,,,,,,,,3,3,,,
