availability,coverage,label,order,psnr_displayed,psnr_full,scene,step
1.0,0.8385416666666666,+ BAWP = P,fwd,16.758053493960293,16.758053493960293,synthetic:grid-v0,5
0.9583333333333334,0.7421875,+ BAWP = P,fwd,28.698007530119668,28.489186344736257,synthetic:horizon-v0,5
1.0,0.8020833333333334,+ BAWP = P,fwd,29.816315569234362,29.816315569234362,synthetic:horizon-v3,5
1.0,0.7864583333333334,+ BAWP = P,fwd,20.861626176135317,20.861626176135317,synthetic:illumination-v0,5
0.9583333333333334,0.765625,+ BAWP = P,fwd,31.338618533608308,31.338618533608308,synthetic:lowlight-v0,5
1.0,0.8385416666666666,+ BAWP = P,fwd,32.9770742251494,32.9770742251494,synthetic:lowlight-v8,5
1.0,0.7838541666666666,+ BAWP = P,fwd,22.951610000517547,22.951610000517547,synthetic:road-v0,5
1.0,0.8203125,+ BAWP = P,fwd,25.781151848524573,25.781151848524573,synthetic:road-v5,5
1.0,0.7604166666666666,+ BAWP = P,fwd,31.2398305402059,31.2398305402059,synthetic:smooth-v0,5
1.0,0.7630208333333334,+ BAWP = P,fwd,29.722681225684582,29.722681225684582,synthetic:targets-v0,5
1.0,0.71875,+ BAWP = P,fwd,27.877979682006043,27.877979682006043,synthetic:targets-v7,5
0.875,0.5989583333333334,B4 (база),rev,22.57029011156771,21.347235678301896,synthetic:clouds-v0,0
1.0,0.8125,B4 (база),rev,26.97139489093563,26.97139489093563,synthetic:clouds-v4,0
0.8333333333333334,0.5677083333333334,B4 (база),rev,15.236183657860261,14.952447975285486,synthetic:edges-v0,0
0.9166666666666666,0.6822916666666666,B4 (база),rev,19.420547304164003,19.613450485705986,synthetic:edges-v9,0
0.9166666666666666,0.7552083333333334,B4 (база),rev,17.002234189911864,16.989143801644698,synthetic:grid-v0,0
0.9166666666666666,0.6354166666666666,B4 (база),rev,22.802896151947262,22.320439493883725,synthetic:horizon-v0,0
0.7916666666666666,0.671875,B4 (база),rev,28.812273999471415,27.96947920715084,synthetic:horizon-v3,0
0.875,0.6302083333333334,B4 (база),rev,17.893486641475437,17.178957561500557,synthetic:illumination-v0,0
0.8333333333333334,0.671875,B4 (база),rev,30.662331752654385,27.792514950430217,synthetic:lowlight-v0,0
0.875,0.6770833333333334,B4 (база),rev,31.207695408549796,29.095465242940417,synthetic:lowlight-v8,0
0.9583333333333334,0.6458333333333334,B4 (база),rev,21.91494596300933,21.83381562630514,synthetic:road-v0,0
0.9583333333333334,0.6666666666666666,B4 (база),rev,24.568924090820236,24.347443405095422,synthetic:road-v5,0
0.875,0.5729166666666666,B4 (база),rev,25.040188851254992,24.333551880636605,synthetic:smooth-v0,0
0.8333333333333334,0.59375,B4 (база),rev,27.518249650532727,26.340631056108677,synthetic:targets-v0,0
0.8333333333333334,0.5520833333333334,B4 (база),rev,25.13522689928475,24.64753488308695,synthetic:targets-v7,0
1.0,0.5390625,+ менша одиниця 640→320 Б,rev,22.54567351793945,22.54567351793945,synthetic:clouds-v0,3
1.0,0.6875,+ менша одиниця 640→320 Б,rev,27.44326526933173,27.44326526933173,synthetic:clouds-v4,3
1.0,0.609375,+ менша одиниця 640→320 Б,rev,19.7472871861748,19.7472871861748,synthetic:edges-v0,3
1.0,0.6822916666666666,+ менша одиниця 640→320 Б,rev,21.641027584148258,21.641027584148258,synthetic:edges-v9,3
1.0,0.7135416666666666,+ менша одиниця 640→320 Б,rev,16.2559802135716,16.2559802135716,synthetic:grid-v0,3
0.9583333333333334,0.5963541666666666,+ менша одиниця 640→320 Б,rev,28.212949000228416,28.002511725819726,synthetic:horizon-v0,3
1.0,0.6484375,+ менша одиниця 640→320 Б,rev,30.185262169870146,30.185262169870146,synthetic:horizon-v3,3
1.0,0.6145833333333334,+ менша одиниця 640→320 Б,rev,19.42318878787778,19.42318878787778,synthetic:illumination-v0,3
0.9583333333333334,0.59375,+ менша одиниця 640→320 Б,rev,31.144986431214836,31.144986431214836,synthetic:lowlight-v0,3
1.0,0.6588541666666666,+ менша одиниця 640→320 Б,rev,34.2978393695003,34.2978393695003,synthetic:lowlight-v8,3
1.0,0.6354166666666666,+ менша одиниця 640→320 Б,rev,22.684523355330743,22.684523355330743,synthetic:road-v0,3
1.0,0.6223958333333334,+ менша одиниця 640→320 Б,rev,24.436888423297688,24.436888423297688,synthetic:road-v5,3
