a,b,channel,diffs,equivalence_hi90,equivalence_lo90,equivalence_margin,equivalence_verdict,equivalent,family_label,hi,holm_note,in_family,is_primary,lo,mean,method,metric,n_boot,n_diffs,n_scenes,n_scenes_dropped,n_units,n_units_dropped,p_bootstrap,p_holm,p_raw,p_source,p_wilcoxon,scenes_only_in_a,scenes_only_in_b,significant_at_95,significant_holm,unit_of_independence,units,units_only_in_a,units_only_in_b
B0a,B1,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0a,B2,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0a,B3,clean,20.096419;19.787786;24.726196;36.797171;32.581209;28.504099;19.341197;17.648859;23.447924;18.435240;15.825811;26.392860;24.594083;16.395228;17.703896;18.328263;35.131733;32.958049;26.067539;25.887259,26.40203130374311,21.733159078104254,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+21.73; +26.40]): різниця просто не встановлена,False,exploratory,26.87227811044956,поза наперед оголошеною сім'єю; не коригується,False,False,21.34842839991095,24.03254103560161,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.9073486328125e-06,,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0a,B4,clean,20.096419;19.787786;24.726196;36.797171;32.581209;19.341197;17.648859;23.447924;18.435240;15.825811;26.392860;24.594083;16.395228;17.703896;18.328263;35.131733;32.958049;26.067539;25.887259,26.234560845256937,21.437509437883815,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+21.44; +26.23]): різниця просто не встановлена,False,exploratory,26.73896633440777,поза наперед оголошеною сім'єю; не коригується,False,False,21.03593796743094,23.79719587504293,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,synthetic:grid-v6,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6,
B0a,B4t,clean,22.729876;22.412323;26.093710;38.823035;33.965921;21.407167;20.144550;24.867936;18.628238;18.890159;27.844004;26.268179;18.978620;19.606817;20.391663;36.676854;34.821366;28.029937;27.986880,28.08665303311669,23.41654297932782,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+23.42; +28.09]): різниця просто не встановлена,False,exploratory,28.580181018038303,поза наперед оголошеною сім'єю; не коригується,False,False,23.035321767584833,25.71406503241773,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,synthetic:grid-v6,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6,
B0a,P,clean,24.311758;23.854643;28.140256;41.106968;34.311636;21.936603;21.051718;27.471441;18.838737;19.197978;30.156841;28.851312;18.681509;21.304070;22.331053;38.767910;30.424831;30.563515,29.36386014231069,24.27847611529668,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+24.28; +29.36]): різниця просто не встановлена,False,exploratory,29.887768589493458,поза наперед оголошеною сім'єю; не коригується,False,False,23.839301441247663,26.739043113025087,paired cluster bootstrap over scenes,psnr_full,10000,18,18,2,18,2,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",7.62939453125e-06,synthetic:grid-v6;synthetic:text-v11,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6;synthetic:text-v11,
B0a-R,B0d,clean,20.096419;19.787786;24.726196;36.797171;32.581209;19.341197;17.648859;23.447924;18.435240;15.825811;26.392860;24.594083;16.395228;17.703896;18.328263;35.131733;32.958049;26.067539;25.887259,26.234560845256937,21.437509437883815,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+21.44; +26.23]): різниця просто не встановлена,False,exploratory,26.73896633440777,поза наперед оголошеною сім'єю; не коригується,False,False,21.03593796743094,23.79719587504293,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,synthetic:grid-v6,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6,
B0a-R,B1,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0a-R,B2,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0a-R,B3,clean,20.096419;19.787786;24.726196;36.797171;32.581209;28.504099;19.341197;17.648859;23.447924;18.435240;15.825811;26.392860;24.594083;16.395228;17.703896;18.328263;35.131733;32.958049;26.067539;25.887259,26.40203130374311,21.733159078104254,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+21.73; +26.40]): різниця просто не встановлена,False,exploratory,26.87227811044956,поза наперед оголошеною сім'єю; не коригується,False,False,21.34842839991095,24.03254103560161,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.9073486328125e-06,,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0a-R,B4,clean,20.096419;19.787786;24.726196;36.797171;32.581209;19.341197;17.648859;23.447924;18.435240;15.825811;26.392860;24.594083;16.395228;17.703896;18.328263;35.131733;32.958049;26.067539;25.887259,26.234560845256937,21.437509437883815,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+21.44; +26.23]): різниця просто не встановлена,False,exploratory,26.73896633440777,поза наперед оголошеною сім'єю; не коригується,False,False,21.03593796743094,23.79719587504293,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,synthetic:grid-v6,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6,
B0a-R,B4t,clean,22.729876;22.412323;26.093710;38.823035;33.965921;21.407167;20.144550;24.867936;18.628238;18.890159;27.844004;26.268179;18.978620;19.606817;20.391663;36.676854;34.821366;28.029937;27.986880,28.08665303311669,23.41654297932782,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+23.42; +28.09]): різниця просто не встановлена,False,exploratory,28.580181018038303,поза наперед оголошеною сім'єю; не коригується,False,False,23.035321767584833,25.71406503241773,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,synthetic:grid-v6,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6,
B0a-R,P,clean,24.311758;23.854643;28.140256;41.106968;34.311636;21.936603;21.051718;27.471441;18.838737;19.197978;30.156841;28.851312;18.681509;21.304070;22.331053;38.767910;30.424831;30.563515,29.36386014231069,24.27847611529668,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+24.28; +29.36]): різниця просто не встановлена,False,exploratory,29.887768589493458,поза наперед оголошеною сім'єю; не коригується,False,False,23.839301441247663,26.739043113025087,paired cluster bootstrap over scenes,psnr_full,10000,18,18,2,18,2,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",7.62939453125e-06,synthetic:grid-v6;synthetic:text-v11,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6;synthetic:text-v11,
B0d,B1,clean,-20.096419;-19.787786;-24.726196;-36.797171;-32.581209;-19.341197;-17.648859;-23.447924;-18.435240;-15.825811;-26.392860;-24.594083;-16.395228;-17.703896;-18.328263;-35.131733;-32.958049;-26.067539;-25.887259,-21.43750943788382,-26.234560845256937,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-26.23; -21.44]): різниця просто не встановлена,False,exploratory,-21.03593796743094,поза наперед оголошеною сім'єю; не коригується,False,False,-26.73896633440777,-23.79719587504293,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,,synthetic:grid-v6,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,synthetic:grid-v6
B0d,B2,clean,-20.096419;-19.787786;-24.726196;-36.797171;-32.581209;-19.341197;-17.648859;-23.447924;-18.435240;-15.825811;-26.392860;-24.594083;-16.395228;-17.703896;-18.328263;-35.131733;-32.958049;-26.067539;-25.887259,-21.43750943788382,-26.234560845256937,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-26.23; -21.44]): різниця просто не встановлена,False,exploratory,-21.03593796743094,поза наперед оголошеною сім'єю; не коригується,False,False,-26.73896633440777,-23.79719587504293,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,,synthetic:grid-v6,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,synthetic:grid-v6
B0d,B3,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,synthetic:grid-v6,False,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,synthetic:grid-v6
B0d,B4,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,19,19,0,19,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0d,B4t,clean,2.633456;2.624537;1.367514;2.025864;1.384712;2.065970;2.495691;1.420012;0.192998;3.064348;1.451145;1.674096;2.583392;1.902921;2.063400;1.545121;1.863317;1.962399;2.099621,2.147605846002206,1.6715455293350607,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+1.67; +2.15]): різниця просто не встановлена,False,exploratory,2.186666048562802,поза наперед оголошеною сім'єю; не коригується,False,False,1.6196250850791498,1.9168691573748,paired cluster bootstrap over scenes,psnr_full,10000,19,19,0,19,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B0d,P,clean,4.215339;4.066857;3.414059;4.309797;1.730427;2.595406;3.402859;4.023518;0.403497;3.372167;3.763981;4.257228;2.286281;3.600174;4.002790;3.636177;4.357292;4.676256,3.831940932225516,3.022038219815932,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+3.02; +3.83]): різниця просто не встановлена,False,pre-declared,3.8910349841552647,,True,False,2.932122651083704,3.4507835468438297,paired cluster bootstrap over scenes,psnr_full,10000,18,18,1,18,1,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",7.62939453125e-06,synthetic:text-v11,,True,True,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:texture-v0;synthetic:texture-v2,synthetic:text-v11,
B1,B2,clean,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B1,B3,clean,20.096419;19.787786;24.726196;36.797171;32.581209;28.504099;19.341197;17.648859;23.447924;18.435240;15.825811;26.392860;24.594083;16.395228;17.703896;18.328263;35.131733;32.958049;26.067539;25.887259,26.40203130374311,21.733159078104254,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+21.73; +26.40]): різниця просто не встановлена,False,exploratory,26.87227811044956,поза наперед оголошеною сім'єю; не коригується,False,False,21.34842839991095,24.03254103560161,paired cluster bootstrap over scenes,psnr_full,10000,20,20,0,20,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.9073486328125e-06,,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:grid-v6;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,,
B1,B4,clean,20.096419;19.787786;24.726196;36.797171;32.581209;19.341197;17.648859;23.447924;18.435240;15.825811;26.392860;24.594083;16.395228;17.703896;18.328263;35.131733;32.958049;26.067539;25.887259,26.234560845256937,21.437509437883815,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+21.44; +26.23]): різниця просто не встановлена,False,exploratory,26.73896633440777,поза наперед оголошеною сім'єю; не коригується,False,False,21.03593796743094,23.79719587504293,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,synthetic:grid-v6,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6,
B1,B4t,clean,22.729876;22.412323;26.093710;38.823035;33.965921;21.407167;20.144550;24.867936;18.628238;18.890159;27.844004;26.268179;18.978620;19.606817;20.391663;36.676854;34.821366;28.029937;27.986880,28.08665303311669,23.41654297932782,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+23.42; +28.09]): різниця просто не встановлена,False,exploratory,28.580181018038303,поза наперед оголошеною сім'єю; не коригується,False,False,23.035321767584833,25.71406503241773,paired cluster bootstrap over scenes,psnr_full,10000,19,19,1,19,1,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.814697265625e-06,synthetic:grid-v6,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:text-v11;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6,
B1,P,clean,24.311758;23.854643;28.140256;41.106968;34.311636;21.936603;21.051718;27.471441;18.838737;19.197978;30.156841;28.851312;18.681509;21.304070;22.331053;38.767910;30.424831;30.563515,29.36386014231069,24.27847611529668,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+24.28; +29.36]): різниця просто не встановлена,False,exploratory,29.887768589493458,поза наперед оголошеною сім'єю; не коригується,False,False,23.839301441247663,26.739043113025087,paired cluster bootstrap over scenes,psnr_full,10000,18,18,2,18,2,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",7.62939453125e-06,synthetic:grid-v6;synthetic:text-v11,,True,False,scene,synthetic:clouds-v0;synthetic:clouds-v4;synthetic:edges-v0;synthetic:edges-v9;synthetic:grid-v0;synthetic:horizon-v0;synthetic:horizon-v3;synthetic:illumination-v0;synthetic:lowlight-v0;synthetic:lowlight-v8;synthetic:road-v0;synthetic:road-v5;synthetic:smooth-v0;synthetic:targets-v0;synthetic:targets-v7;synthetic:text-v0;synthetic:texture-v0;synthetic:texture-v2,synthetic:grid-v6;synthetic:text-v11,
