authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
True,mild,,"{""capacity"": 80}",1.0,1.0,1.0,B4t,coverage,0,80,1520,19,19,19,scene
True,mild,,"{""capacity"": 160}",1.0,1.0,1.0,P,coverage,0,160,1440,18,18,18,scene
False,mild,,{},30.377238516778828,27.950416960462967,29.193483322649268,B0a,psnr_verified,0,0,1600,20,20,20,scene
False,mild,,{},30.780090088457907,28.22626036008664,29.533319528603876,B0a-R,psnr_verified,0,0,1600,20,20,20,scene
False,mild,,"{""capacity"": 80}",33.32365482032115,29.617638183367912,31.53760715533356,B0d,psnr_verified,0,80,1520,19,19,19,scene
False,mild,,{},29.32766480938028,27.006429945670426,28.1916962213731,B1,psnr_verified,0,0,1600,20,20,20,scene
False,mild,,{},29.31420125994181,26.993419198130415,28.17740666286493,B2,psnr_verified,0,0,1600,20,20,20,scene
True,mild,,{},33.02702992780319,29.26511165550549,31.183555513102544,B3,psnr_verified,0,0,1600,20,20,20,scene
True,mild,,"{""capacity"": 80}",33.32365482032115,29.617638183367912,31.53760715533356,B4,psnr_verified,0,80,1520,19,19,19,scene
True,mild,,"{""capacity"": 80}",31.32162087659719,27.802704016076365,29.62073799795876,B4t,psnr_verified,0,80,1520,19,19,19,scene
True,mild,,"{""capacity"": 160}",30.25917559673174,26.24878174490817,28.316649016155488,P,psnr_verified,0,160,1440,18,18,18,scene
False,mild,,{},1.0,1.0,1.0,B0a,availability,0,0,1600,20,20,20,scene
False,mild,,{},1.0,1.0,1.0,B0a-R,availability,0,0,1600,20,20,20,scene
False,mild,,"{""capacity"": 80}",1.0,0.85,0.95,B0d,availability,0,80,1520,20,20,20,scene
False,mild,,{},1.0,1.0,1.0,B1,availability,0,0,1600,20,20,20,scene
False,mild,,{},1.0,1.0,1.0,B2,availability,0,0,1600,20,20,20,scene
True,mild,,{},1.0,1.0,1.0,B3,availability,0,0,1600,20,20,20,scene
