channel,clip,count,frame_id,job_id,method,repetition,scene,status
mild,clip_horizon_slow_v0,8,12,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,13,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,14,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,15,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,0,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,1,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,2,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,3,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,4,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,5,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,6,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,7,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,8,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,9,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,10,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,11,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,12,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,13,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,14,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,15,a8df67100c33bda9,B0d,2,synthetic:horizon-v0,verified
harsh,clip_horizon_slow_v0,1,0,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,raster_dropped
harsh,clip_horizon_slow_v0,8,1,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,2,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,3,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,4,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,5,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,6,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,7,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,8,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,9,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,10,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,11,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,12,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,13,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,14,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,15,a86a78e715de64bf,B0d,0,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,0,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,1,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,2,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,1,3,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,raster_dropped
harsh,clip_horizon_slow_v0,8,4,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,5,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,6,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,7,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,8,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,9,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,1,10,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,raster_dropped
harsh,clip_horizon_slow_v0,8,11,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,12,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,13,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,14,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,15,dafb5eac264ed547,B0d,1,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,8,0,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
harsh,clip_horizon_slow_v0,4,1,6bfd5f80a2bb53df,B0d,2,synthetic:horizon-v0,header_unrecoverable
