channel_value,clip,corrected_symbols,coverage,detail,estimated_fraction,frame,frame_id,max_age_frames,method,payload_bytes,psnr_full,psnr_verified,rasters,repetition,scene,ssim_full,ssim_verified,stale_fraction,status,status_auth_failed,status_filler,status_fragment_recovered,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,units_rejected,units_sent,units_verified,wire_bytes,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_sync_score,x_units_from_other_frames,x_units_per_raster
nan,clip_edges_fast_v9,1131.0,1.0,,0.0,3,3.0,0.0,B0d,1974.0,30.742062309730585,30.742062309730585,2.0,3.0,synthetic:edges-v9,0.911104456305722,0.911104456305722,0.0,ok,,,,,,,,,,8.0,41216.0,0.01157317546583851,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,1537.0,1.0,,0.0,6,6.0,0.0,B0d,1808.0,31.126335899285564,31.126335899285564,2.0,3.0,synthetic:edges-v9,0.9168130830831066,0.9168130830831066,0.0,ok,,,,,,,,,,8.0,41216.0,0.018172554347826088,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,1531.0,1.0,,0.0,9,9.0,0.0,B0d,1907.0,31.137680180620293,31.137680180620293,2.0,3.0,synthetic:edges-v9,0.9124001468221509,0.9124001468221509,0.0,ok,,,,,,,,,,8.0,41216.0,0.02545128105590062,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,1297.0,1.0,,0.0,12,12.0,0.0,B0d,2061.0,30.378980315501675,30.378980315501675,2.0,3.0,synthetic:edges-v9,0.9051991859709574,0.9051991859709574,0.0,ok,,,,,,,,,,8.0,41216.0,0.03379755434782609,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,2036.0,1.0,,0.0,15,15.0,0.0,B0d,1979.0,30.79767348243635,30.79767348243635,2.0,3.0,synthetic:edges-v9,0.9117260351899864,0.9117260351899864,0.0,ok,,,,,,,,,,8.0,41216.0,0.02217585403726708,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,0.0,1.0,,0.0,2,2.0,0.0,B1,0.0,14.088302439848707,14.088302439848707,1.0,1.0,synthetic:edges-v9,0.2681957727603656,0.2681957727603656,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8907894072686817,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,5,5.0,0.0,B1,0.0,12.956639207486214,12.956639207486214,1.0,1.0,synthetic:edges-v9,0.2262437834110039,0.2262437834110039,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8809373807347687,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,8,8.0,0.0,B1,0.0,12.14703800046487,12.14703800046487,1.0,1.0,synthetic:edges-v9,0.16931339671008505,0.16931339671008505,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,0.7923056751844291,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,11,11.0,0.0,B1,0.0,12.64476765634788,12.64476765634788,1.0,1.0,synthetic:edges-v9,0.21915052234247648,0.21915052234247648,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,-1.0,,,,,,,,0.7336676549643769,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,14,14.0,0.0,B1,0.0,14.55555387334162,14.55555387334162,1.0,1.0,synthetic:edges-v9,0.28241913154109405,0.28241913154109405,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8714854649980726,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,1,1.0,0.0,B1,0.0,13.98137609437123,13.98137609437123,1.0,2.0,synthetic:edges-v9,0.25563247823403706,0.25563247823403706,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8484258720341814,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,4,4.0,0.0,B1,0.0,14.182114984642674,14.182114984642674,1.0,2.0,synthetic:edges-v9,0.2742857587246016,0.2742857587246016,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8908905703170862,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,7,7.0,0.0,B1,0.0,15.352356574158302,15.352356574158302,1.0,2.0,synthetic:edges-v9,0.27902706973386754,0.27902706973386754,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8573135729027582,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,10,10.0,0.0,B1,0.0,13.447369464510412,13.447369464510412,1.0,2.0,synthetic:edges-v9,0.23925006966552953,0.23925006966552953,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8716402090384122,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,13,13.0,0.0,B1,0.0,14.689708230481301,14.689708230481301,1.0,2.0,synthetic:edges-v9,0.2835047543385261,0.2835047543385261,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8706446512027258,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,0,0.0,0.0,B2,0.0,66.79845092407763,66.79845092407763,1.0,0.0,synthetic:edges-v9,0.9999901241851403,0.9999901241851403,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,3,3.0,0.0,B2,0.0,67.3010458915476,67.3010458915476,1.0,0.0,synthetic:edges-v9,0.9999914881307012,0.9999914881307012,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,6,6.0,0.0,B2,0.0,67.3672393886522,67.3672393886522,1.0,0.0,synthetic:edges-v9,0.9999898293430047,0.9999898293430047,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,9,9.0,0.0,B2,0.0,66.88380254891526,66.88380254891526,1.0,0.0,synthetic:edges-v9,0.9999887442437613,0.9999887442437613,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,12,12.0,0.0,B2,0.0,66.91040566315118,66.91040566315118,1.0,0.0,synthetic:edges-v9,0.9999899485875123,0.9999899485875123,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,15,15.0,0.0,B2,0.0,66.93046549012716,66.93046549012716,1.0,0.0,synthetic:edges-v9,0.9999894702427533,0.9999894702427533,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,2,2.0,0.0,B1,0.0,11.655516692105799,11.655516692105799,1.0,3.0,synthetic:edges-v9,0.1777372879497315,0.1777372879497315,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,0.6908725982420602,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,5,5.0,0.0,B1,0.0,13.821940415821361,13.821940415821361,1.0,3.0,synthetic:edges-v9,0.259649002212274,0.259649002212274,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,6.0,2.0,,,,,,,,0.8823458363353847,,
nan,clip_edges_fast_v9,0.0,0.0,,0.0,8,8.0,0.0,B1,0.0,9.130278975480914,nan,1.0,3.0,synthetic:edges-v9,0.6148187181889838,nan,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,,,,,,,,,,,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,11,11.0,0.0,B1,0.0,11.884075986968659,11.884075986968659,1.0,3.0,synthetic:edges-v9,0.1968099591565653,0.1968099591565653,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8588529167542366,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,14,14.0,0.0,B1,0.0,13.65327835438126,13.65327835438126,1.0,3.0,synthetic:edges-v9,0.2641023035525481,0.2641023035525481,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.9002947506012144,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,1,1.0,0.0,B2,0.0,67.27920370894898,67.27920370894898,1.0,1.0,synthetic:edges-v9,0.9999905657213124,0.9999905657213124,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,4,4.0,0.0,B2,0.0,66.99800876162146,66.99800876162146,1.0,1.0,synthetic:edges-v9,0.9999902779199812,0.9999902779199812,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,7,7.0,0.0,B2,0.0,66.72112642177073,66.72112642177073,1.0,1.0,synthetic:edges-v9,0.9999883212190651,0.9999883212190651,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,10,10.0,0.0,B2,0.0,66.79845092407763,66.79845092407763,1.0,1.0,synthetic:edges-v9,0.9999901241851403,0.9999901241851403,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,13,13.0,0.0,B2,0.0,67.3010458915476,67.3010458915476,1.0,1.0,synthetic:edges-v9,0.9999914881307012,0.9999914881307012,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,0,0.0,0.0,B1,0.0,14.225770297649554,14.225770297649554,1.0,4.0,synthetic:edges-v9,0.27493113225630506,0.27493113225630506,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8886545471686281,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,3,3.0,0.0,B1,0.0,14.427697273858026,14.427697273858026,1.0,4.0,synthetic:edges-v9,0.27506322398551114,0.27506322398551114,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8909817215104171,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,6,6.0,0.0,B1,0.0,15.220111843487702,15.220111843487702,1.0,4.0,synthetic:edges-v9,0.2831161167131658,0.2831161167131658,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8591091318062386,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,9,9.0,0.0,B1,0.0,14.284240662172742,14.284240662172742,1.0,4.0,synthetic:edges-v9,0.2297040747803444,0.2297040747803444,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,1.0,,,,,,,,0.7342142969745044,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,12,12.0,0.0,B1,0.0,14.375148403215412,14.375148403215412,1.0,4.0,synthetic:edges-v9,0.2853107875349796,0.2853107875349796,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8541450612920705,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,15,15.0,0.0,B1,0.0,16.571153713262664,16.571153713262664,1.0,4.0,synthetic:edges-v9,0.31983996893419436,0.31983996893419436,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,0.8856428461940162,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,2,2.0,0.0,B2,0.0,66.91040566315118,66.91040566315118,1.0,2.0,synthetic:edges-v9,0.9999899485875123,0.9999899485875123,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,5,5.0,0.0,B2,0.0,66.93046549012716,66.93046549012716,1.0,2.0,synthetic:edges-v9,0.9999894702427533,0.9999894702427533,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,8,8.0,0.0,B2,0.0,67.09436965200885,67.09436965200885,1.0,2.0,synthetic:edges-v9,0.9999894929699763,0.9999894929699763,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,11,11.0,0.0,B2,0.0,67.27920370894898,67.27920370894898,1.0,2.0,synthetic:edges-v9,0.9999905657213124,0.9999905657213124,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,14,14.0,0.0,B2,0.0,66.99800876162146,66.99800876162146,1.0,2.0,synthetic:edges-v9,0.9999902779199812,0.9999902779199812,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,1,1.0,0.0,B2,0.0,67.27920370894898,67.27920370894898,1.0,3.0,synthetic:edges-v9,0.9999905657213124,0.9999905657213124,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,4,4.0,0.0,B2,0.0,66.99800876162146,66.99800876162146,1.0,3.0,synthetic:edges-v9,0.9999902779199812,0.9999902779199812,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,7,7.0,0.0,B2,0.0,66.72112642177073,66.72112642177073,1.0,3.0,synthetic:edges-v9,0.9999883212190651,0.9999883212190651,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,10,10.0,0.0,B2,0.0,66.79845092407763,66.79845092407763,1.0,3.0,synthetic:edges-v9,0.9999901241851403,0.9999901241851403,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,13,13.0,0.0,B2,0.0,67.3010458915476,67.3010458915476,1.0,3.0,synthetic:edges-v9,0.9999914881307012,0.9999914881307012,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,0,0.0,0.0,B2,0.0,66.79845092407763,66.79845092407763,1.0,4.0,synthetic:edges-v9,0.9999901241851403,0.9999901241851403,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,3,3.0,0.0,B2,0.0,67.3010458915476,67.3010458915476,1.0,4.0,synthetic:edges-v9,0.9999914881307012,0.9999914881307012,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,6,6.0,0.0,B2,0.0,67.3672393886522,67.3672393886522,1.0,4.0,synthetic:edges-v9,0.9999898293430047,0.9999898293430047,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,9,9.0,0.0,B2,0.0,66.88380254891526,66.88380254891526,1.0,4.0,synthetic:edges-v9,0.9999887442437613,0.9999887442437613,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,12,12.0,0.0,B2,0.0,66.91040566315118,66.91040566315118,1.0,4.0,synthetic:edges-v9,0.9999899485875123,0.9999899485875123,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,15,15.0,0.0,B2,0.0,66.93046549012716,66.93046549012716,1.0,4.0,synthetic:edges-v9,0.9999894702427533,0.9999894702427533,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.9999999999999982,,
nan,clip_edges_fast_v9,1427.0,1.0,,0.0,2,2.0,0.0,B0d,2061.0,30.378980315501675,30.378980315501675,2.0,4.0,synthetic:edges-v9,0.9051991859709574,0.9051991859709574,0.0,ok,,,,,,,,,,8.0,41216.0,0.016474184782608696,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,1429.0,1.0,,0.0,5,5.0,0.0,B0d,1979.0,30.79767348243635,30.79767348243635,2.0,4.0,synthetic:edges-v9,0.9117260351899864,0.9117260351899864,0.0,ok,,,,,,,,,,8.0,41216.0,0.010651203416149068,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,1232.0,1.0,,0.0,8,8.0,0.0,B0d,1913.0,30.873500320290006,30.873500320290006,2.0,4.0,synthetic:edges-v9,0.9138208179961343,0.9138208179961343,0.0,ok,,,,,,,,,,8.0,41216.0,0.006987577639751553,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,1184.0,0.5,,0.5,11,11.0,0.0,B0d,1947.0,10.574221558598378,30.776697163034655,2.0,4.0,synthetic:edges-v9,0.7393678057120594,0.9069276761808999,0.0,ok,,,,,,,,4.0,,4.0,41216.0,0.06431968167701864,4.0,8.0,4.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,1148.0,1.0,,0.0,14,14.0,0.0,B0d,2018.0,30.616499163115595,30.616499163115595,2.0,4.0,synthetic:edges-v9,0.9103324262529743,0.9103324262529743,0.0,ok,,,,,,,,,,8.0,41216.0,0.0015285326086956522,0.0,8.0,8.0,10304.0,,,0.0,,,2.0,,,8.0,,0.0,4.0
nan,clip_edges_fast_v9,0.0,1.0,,0.0,1,1.0,0.0,B2,0.0,26.516593474052954,26.516593474052954,1.0,3.0,synthetic:edges-v9,0.7196336503051471,0.7196336503051471,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9820642401598575,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,4,4.0,0.0,B2,0.0,26.288926284340533,26.288926284340533,1.0,3.0,synthetic:edges-v9,0.7180404746272534,0.7180404746272534,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9826109791807146,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,7,7.0,0.0,B2,0.0,26.589371170463973,26.589371170463973,1.0,3.0,synthetic:edges-v9,0.7170072163300976,0.7170072163300976,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9792048572801259,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,10,10.0,0.0,B2,0.0,26.52525764576295,26.52525764576295,1.0,3.0,synthetic:edges-v9,0.7390789008233379,0.7390789008233379,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9591812350130516,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,13,13.0,0.0,B2,0.0,26.626488107246843,26.626488107246843,1.0,3.0,synthetic:edges-v9,0.7272561950865044,0.7272561950865044,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9639317368615163,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,0,0.0,0.0,B2,0.0,26.860357684233634,26.860357684233634,1.0,0.0,synthetic:edges-v9,0.7495387673859844,0.7495387673859844,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9626029206997582,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,3,3.0,0.0,B2,0.0,26.827247980849272,26.827247980849272,1.0,0.0,synthetic:edges-v9,0.7395381771760404,0.7395381771760404,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9591613192266855,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,6,6.0,0.0,B2,0.0,26.741142999878548,26.741142999878548,1.0,0.0,synthetic:edges-v9,0.7237501442254629,0.7237501442254629,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9872474282930905,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,9,9.0,0.0,B2,0.0,26.693625123615796,26.693625123615796,1.0,0.0,synthetic:edges-v9,0.7196469778654287,0.7196469778654287,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9504635304846231,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,12,12.0,0.0,B2,0.0,26.442047235298265,26.442047235298265,1.0,0.0,synthetic:edges-v9,0.7348799189304184,0.7348799189304184,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9753256602388884,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,15,15.0,0.0,B2,0.0,26.515280049328265,26.515280049328265,1.0,0.0,synthetic:edges-v9,0.7288354842987804,0.7288354842987804,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9480689581352398,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,2,2.0,0.0,B2,0.0,26.573397359876104,26.573397359876104,1.0,2.0,synthetic:edges-v9,0.7291142113968582,0.7291142113968582,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9624203478271927,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,5,5.0,0.0,B2,0.0,26.29469678163381,26.29469678163381,1.0,2.0,synthetic:edges-v9,0.7182750923525147,0.7182750923525147,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9418159710489447,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,8,8.0,0.0,B2,0.0,26.56501437673561,26.56501437673561,1.0,2.0,synthetic:edges-v9,0.7132034188836706,0.7132034188836706,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.965607015339519,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,11,11.0,0.0,B2,0.0,26.84556712681934,26.84556712681934,1.0,2.0,synthetic:edges-v9,0.732291614865761,0.732291614865761,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9831859183236575,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,14,14.0,0.0,B2,0.0,26.252270500219105,26.252270500219105,1.0,2.0,synthetic:edges-v9,0.7201630750063893,0.7201630750063893,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9669152174235685,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,1,1.0,0.0,B2,0.0,26.582213447204097,26.582213447204097,1.0,1.0,synthetic:edges-v9,0.7206973076082673,0.7206973076082673,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9604106783452491,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,4,4.0,0.0,B2,0.0,26.326578717670984,26.326578717670984,1.0,1.0,synthetic:edges-v9,0.7181710767853605,0.7181710767853605,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9714884646948726,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,7,7.0,0.0,B2,0.0,26.55057564134109,26.55057564134109,1.0,1.0,synthetic:edges-v9,0.7172212704272621,0.7172212704272621,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.963226694348261,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,10,10.0,0.0,B2,0.0,26.704211700465525,26.704211700465525,1.0,1.0,synthetic:edges-v9,0.7411050801196382,0.7411050801196382,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9787763015883955,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,13,13.0,0.0,B2,0.0,26.57268566110771,26.57268566110771,1.0,1.0,synthetic:edges-v9,0.7281709816670333,0.7281709816670333,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9640991775224008,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,0,0.0,0.0,B2,0.0,26.920389893231285,26.920389893231285,1.0,4.0,synthetic:edges-v9,0.7500379013042863,0.7500379013042863,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9627492231869841,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,3,3.0,0.0,B2,0.0,26.764073287451104,26.764073287451104,1.0,4.0,synthetic:edges-v9,0.7381848128617169,0.7381848128617169,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9713275458639679,,
nan,clip_edges_fast_v9,0.0,1.0,,0.0,6,6.0,0.0,B2,0.0,26.778696512530935,26.778696512530935,1.0,4.0,synthetic:edges-v9,0.7245516164017749,0.7245516164017749,0.0,ok,,,,,,,,,,,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.9730817477944337,,
