channel,channel_axis,channel_value,clip,clip_hash,config_id,detail,job_id,method,n_frames,n_frames_done,profile_id,repetition,scene,status,trace_id,wall_s
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,75155f1e138666b5,B4,16,16,7fe30b1136,0,natural:98913003,ok,mild|nat_098913003|mild|rep0|seed20240909,5.5497
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,e7863063af41a1d6,B4,16,16,7fe30b1136,1,natural:98913003,ok,mild|nat_098913003|mild|rep1|seed20240909,5.4561
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,3f4b2dee6203c3c8,B4,16,16,7fe30b1136,2,natural:98913003,ok,mild|nat_098913003|mild|rep2|seed20240909,5.4422
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,29f242fa85f78034,B4,16,16,7fe30b1136,3,natural:98913003,ok,mild|nat_098913003|mild|rep3|seed20240909,5.4858
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,5fa10e8375bf57d5,B4,16,16,7fe30b1136,4,natural:98913003,ok,mild|nat_098913003|mild|rep4|seed20240909,5.464
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,a1acce987ef3fbff,B4,16,16,7fe30b1136,0,natural:98913003,ok,harsh|nat_098913003|harsh|rep0|seed20240909,3.4083
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,f63ce5398c6be983,B4,16,16,7fe30b1136,1,natural:98913003,ok,harsh|nat_098913003|harsh|rep1|seed20240909,3.4501
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,64f2259f0db71b9e,B4,16,16,7fe30b1136,2,natural:98913003,ok,harsh|nat_098913003|harsh|rep2|seed20240909,3.2954
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,58f300411014d7b3,B4,16,16,7fe30b1136,3,natural:98913003,ok,harsh|nat_098913003|harsh|rep3|seed20240909,3.4084
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,7c90db9756b28077,B4,16,16,7fe30b1136,0,natural:98913003,ok,moderate|nat_098913003|moderate|rep0|seed20240909,8.7154
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,bda6c10e7e8324de,B4,16,16,7fe30b1136,4,natural:98913003,ok,harsh|nat_098913003|harsh|rep4|seed20240909,3.4215
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,79481d7fa2382455,B4,16,16,7fe30b1136,1,natural:98913003,ok,moderate|nat_098913003|moderate|rep1|seed20240909,9.0278
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,9c2d5f7107737604,B4,16,16,7fe30b1136,2,natural:98913003,ok,moderate|nat_098913003|moderate|rep2|seed20240909,8.6044
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,a963f9ccd28d33d1,B4,16,16,7fe30b1136,2,natural:98913003,ok,bursty|nat_098913003|bursty|rep2|seed20240909,8.1239
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,34573ec5a5634bce,B4,16,16,7fe30b1136,1,natural:98913003,ok,bursty|nat_098913003|bursty|rep1|seed20240909,8.3857
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,539d1beaca60a208,B4,16,16,7fe30b1136,3,natural:98913003,ok,moderate|nat_098913003|moderate|rep3|seed20240909,8.9355
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,e621f2bc938017e7,B4,16,16,7fe30b1136,0,natural:98913003,ok,bursty|nat_098913003|bursty|rep0|seed20240909,9.0685
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,f2ef910fe7f7b846,B4,16,16,7fe30b1136,4,natural:98913003,ok,bursty|nat_098913003|bursty|rep4|seed20240909,8.0432
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,65004c7de4d17c32,B4,16,16,7fe30b1136,3,natural:98913003,ok,bursty|nat_098913003|bursty|rep3|seed20240909,8.5831
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,fd5e5aa74579abae,B4,16,16,7fe30b1136,4,natural:98913003,ok,moderate|nat_098913003|moderate|rep4|seed20240909,9.3122
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,82c844bc568a278d,B4t,16,16,7e31e8b9ec,0,natural:98913003,ok,clean|nat_098913003|clean|rep0|seed20240909,8.245
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,e6458e8d689c9b56,B4t,16,16,7e31e8b9ec,1,natural:98913003,ok,clean|nat_098913003|clean|rep1|seed20240909,8.1525
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,4a5827e4f6fca004,B4t,16,16,7e31e8b9ec,2,natural:98913003,ok,clean|nat_098913003|clean|rep2|seed20240909,8.2502
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,902905d303dcc3dc,B4t,16,16,7e31e8b9ec,3,natural:98913003,ok,clean|nat_098913003|clean|rep3|seed20240909,8.1819
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,af9eac11fde167cc,B4t,16,16,7e31e8b9ec,4,natural:98913003,ok,clean|nat_098913003|clean|rep4|seed20240909,8.201
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,763c551d257283d4,B4t,16,16,7e31e8b9ec,0,natural:98913003,ok,mild|nat_098913003|mild|rep0|seed20240909,8.6076
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,23db66b5f646616a,B4t,16,16,7e31e8b9ec,1,natural:98913003,ok,mild|nat_098913003|mild|rep1|seed20240909,8.6758
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,2c0f0f9f58f35433,B4t,16,16,7e31e8b9ec,2,natural:98913003,ok,mild|nat_098913003|mild|rep2|seed20240909,8.719
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,fa9891c9c84d07ce,B4t,16,16,7e31e8b9ec,3,natural:98913003,ok,mild|nat_098913003|mild|rep3|seed20240909,8.726
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,d28cc6e8eedd7772,B4t,16,16,7e31e8b9ec,4,natural:98913003,ok,mild|nat_098913003|mild|rep4|seed20240909,8.7702
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,69050676cc41bb60,B4t,16,16,7e31e8b9ec,0,natural:98913003,ok,harsh|nat_098913003|harsh|rep0|seed20240909,4.8657
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,cc4f8ff4d900bdca,B4t,16,16,7e31e8b9ec,1,natural:98913003,ok,harsh|nat_098913003|harsh|rep1|seed20240909,5.0502
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,95728981d2536bdd,B4t,16,16,7e31e8b9ec,2,natural:98913003,ok,harsh|nat_098913003|harsh|rep2|seed20240909,4.9564
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,fd93eedca850c197,B4t,16,16,7e31e8b9ec,3,natural:98913003,ok,harsh|nat_098913003|harsh|rep3|seed20240909,4.9794
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,443d99ae4393a0e9,B4t,16,16,7e31e8b9ec,4,natural:98913003,ok,harsh|nat_098913003|harsh|rep4|seed20240909,4.8772
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,1781458277c2d97c,B4t,16,16,7e31e8b9ec,3,natural:98913003,ok,moderate|nat_098913003|moderate|rep3|seed20240909,15.0193
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,2d6d2e9e4377065b,B4t,16,16,7e31e8b9ec,0,natural:98913003,ok,moderate|nat_098913003|moderate|rep0|seed20240909,16.0063
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,dbcce1806f9ef9b6,B4t,16,16,7e31e8b9ec,1,natural:98913003,ok,moderate|nat_098913003|moderate|rep1|seed20240909,16.017
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,1f89ea00104fbd95,B4t,16,16,7e31e8b9ec,2,natural:98913003,ok,moderate|nat_098913003|moderate|rep2|seed20240909,15.5347
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,d1da96abc22b2f9f,B4t,16,16,7e31e8b9ec,4,natural:98913003,ok,moderate|nat_098913003|moderate|rep4|seed20240909,16.0014
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,08b0e2fbdf67509c,P,16,16,f6706417e8,0,natural:98913003,ok,clean|nat_098913003|clean|rep0|seed20240909,8.3823
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,b07e63c5208c2e43,B4t,16,16,7e31e8b9ec,1,natural:98913003,ok,bursty|nat_098913003|bursty|rep1|seed20240909,15.3902
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,7b8ccf6480854033,B4t,16,16,7e31e8b9ec,0,natural:98913003,ok,bursty|nat_098913003|bursty|rep0|seed20240909,17.1068
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,1c75b0da0cebfcd9,P,16,16,f6706417e8,1,natural:98913003,ok,clean|nat_098913003|clean|rep1|seed20240909,8.3695
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,c4b2d9c02371f587,P,16,16,f6706417e8,2,natural:98913003,ok,clean|nat_098913003|clean|rep2|seed20240909,8.3096
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,53ce8cf4f9b3fbf4,P,16,16,f6706417e8,3,natural:98913003,ok,clean|nat_098913003|clean|rep3|seed20240909,8.3919
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,71bd886191f8d55c,B4t,16,16,7e31e8b9ec,4,natural:98913003,ok,bursty|nat_098913003|bursty|rep4|seed20240909,14.7964
clean,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,f820b8423dae7050,P,16,16,f6706417e8,4,natural:98913003,ok,clean|nat_098913003|clean|rep4|seed20240909,8.3266
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,2a850a664269df29,B4t,16,16,7e31e8b9ec,2,natural:98913003,ok,bursty|nat_098913003|bursty|rep2|seed20240909,16.0032
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,bc890d5a70e21390,P,16,16,f6706417e8,0,natural:98913003,ok,mild|nat_098913003|mild|rep0|seed20240909,8.8041
bursty,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,686b3d0399e0ba53,B4t,16,16,7e31e8b9ec,3,natural:98913003,ok,bursty|nat_098913003|bursty|rep3|seed20240909,16.3
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,b55aac57b7d640e8,P,16,16,f6706417e8,1,natural:98913003,ok,mild|nat_098913003|mild|rep1|seed20240909,8.7686
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,c14ea16dd313b25d,P,16,16,f6706417e8,2,natural:98913003,ok,mild|nat_098913003|mild|rep2|seed20240909,8.7166
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,3520b65d69c499f5,P,16,16,f6706417e8,3,natural:98913003,ok,mild|nat_098913003|mild|rep3|seed20240909,8.6378
mild,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,1ef11c5fa0c413cb,P,16,16,f6706417e8,4,natural:98913003,ok,mild|nat_098913003|mild|rep4|seed20240909,8.8505
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,d692671126cf135f,B0a,16,16,7fe30b1136,0,natural:99599833,ok,clean|nat_099599833|clean|rep0|seed20240909,0.4564
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,d8571f92490ddc64,P,16,16,f6706417e8,0,natural:98913003,ok,harsh|nat_098913003|harsh|rep0|seed20240909,4.9917
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,0b116162f01eadd4,B0a,16,16,7fe30b1136,1,natural:99599833,ok,clean|nat_099599833|clean|rep1|seed20240909,0.4776
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,e98759e405245c6b,B0a,16,16,7fe30b1136,2,natural:99599833,ok,clean|nat_099599833|clean|rep2|seed20240909,0.4756
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,765b4203ff50343e,P,16,16,f6706417e8,1,natural:98913003,ok,harsh|nat_098913003|harsh|rep1|seed20240909,5.1128
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,29ecc8edbe8c0ccd,B0a,16,16,7fe30b1136,3,natural:99599833,ok,clean|nat_099599833|clean|rep3|seed20240909,0.4801
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,e167ace5a98a0484,B0a,16,16,7fe30b1136,4,natural:99599833,ok,clean|nat_099599833|clean|rep4|seed20240909,0.4798
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,f578a791d9fa9557,B0a,16,16,7fe30b1136,0,natural:99599833,ok,mild|nat_099599833|mild|rep0|seed20240909,0.6463
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,9f0ad21102a2a702,B0a,16,16,7fe30b1136,1,natural:99599833,ok,mild|nat_099599833|mild|rep1|seed20240909,0.6156
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,1b8fd991a10507d8,B0a,16,16,7fe30b1136,2,natural:99599833,ok,mild|nat_099599833|mild|rep2|seed20240909,0.5902
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,6116ab74c8e818d2,B0a,16,16,7fe30b1136,3,natural:99599833,ok,mild|nat_099599833|mild|rep3|seed20240909,0.6139
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,c33a3e0484906d44,B0a,16,16,7fe30b1136,4,natural:99599833,ok,mild|nat_099599833|mild|rep4|seed20240909,0.6604
moderate,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,4f3cb154571ebfc5,B0a,16,16,7fe30b1136,0,natural:99599833,ok,moderate|nat_099599833|moderate|rep0|seed20240909,0.6341
moderate,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,2038fd7b8c70b713,B0a,16,16,7fe30b1136,1,natural:99599833,ok,moderate|nat_099599833|moderate|rep1|seed20240909,0.6482
moderate,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,d96012000fee05b3,B0a,16,16,7fe30b1136,2,natural:99599833,ok,moderate|nat_099599833|moderate|rep2|seed20240909,0.7262
moderate,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,e3410a6180249c4c,B0a,16,16,7fe30b1136,3,natural:99599833,ok,moderate|nat_099599833|moderate|rep3|seed20240909,0.6315
moderate,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,5b1b69e08dc3d275,B0a,16,16,7fe30b1136,4,natural:99599833,ok,moderate|nat_099599833|moderate|rep4|seed20240909,0.6692
bursty,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,392dcdc8c1ebc370,B0a,16,16,7fe30b1136,0,natural:99599833,ok,bursty|nat_099599833|bursty|rep0|seed20240909,0.6565
bursty,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,1c0dbf719a07cfdc,B0a,16,16,7fe30b1136,1,natural:99599833,ok,bursty|nat_099599833|bursty|rep1|seed20240909,0.6398
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,d71c9a0e2d067b69,P,16,16,f6706417e8,2,natural:98913003,ok,harsh|nat_098913003|harsh|rep2|seed20240909,5.0488
bursty,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,53ddcae0785faa84,B0a,16,16,7fe30b1136,2,natural:99599833,ok,bursty|nat_099599833|bursty|rep2|seed20240909,0.6548
bursty,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,19302fe2531ddada,B0a,16,16,7fe30b1136,3,natural:99599833,ok,bursty|nat_099599833|bursty|rep3|seed20240909,0.6162
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,3390479433915c14,P,16,16,f6706417e8,4,natural:98913003,ok,harsh|nat_098913003|harsh|rep4|seed20240909,4.9469
harsh,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,242bc715da692e7e,P,16,16,f6706417e8,3,natural:98913003,ok,harsh|nat_098913003|harsh|rep3|seed20240909,5.0628
bursty,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,e5723db4b648ed79,B0a,16,16,7fe30b1136,4,natural:99599833,ok,bursty|nat_099599833|bursty|rep4|seed20240909,0.6446
harsh,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,a0c2054eac680d6b,B0a,16,16,7fe30b1136,0,natural:99599833,ok,harsh|nat_099599833|harsh|rep0|seed20240909,0.6965
harsh,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,9d32b4d6803f6fe5,B0a,16,16,7fe30b1136,1,natural:99599833,ok,harsh|nat_099599833|harsh|rep1|seed20240909,0.7025
harsh,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,1e20c1df488ede6c,B0a,16,16,7fe30b1136,2,natural:99599833,ok,harsh|nat_099599833|harsh|rep2|seed20240909,0.6733
harsh,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,96697e67dbbf53af,B0a,16,16,7fe30b1136,3,natural:99599833,ok,harsh|nat_099599833|harsh|rep3|seed20240909,0.6606
harsh,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,405c304df521efac,B0a,16,16,7fe30b1136,4,natural:99599833,ok,harsh|nat_099599833|harsh|rep4|seed20240909,0.6877
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,a4427b4c2c663952,B0a-R,16,16,7fe30b1136,0,natural:99599833,ok,clean|nat_099599833|clean|rep0|seed20240909,1.2122
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,3d2095d17e2f6d8a,B0a-R,16,16,7fe30b1136,1,natural:99599833,ok,clean|nat_099599833|clean|rep1|seed20240909,1.2279
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,3728de872f59fc31,B0a-R,16,16,7fe30b1136,2,natural:99599833,ok,clean|nat_099599833|clean|rep2|seed20240909,1.2807
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,ea1cb333a9b6fcd2,B0a-R,16,16,7fe30b1136,4,natural:99599833,ok,clean|nat_099599833|clean|rep4|seed20240909,1.1997
clean,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,7a586e476d10ee07,B0a-R,16,16,7fe30b1136,3,natural:99599833,ok,clean|nat_099599833|clean|rep3|seed20240909,1.3078
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,fae94bf72ec4b3c7,B0a-R,16,16,7fe30b1136,0,natural:99599833,ok,mild|nat_099599833|mild|rep0|seed20240909,1.8038
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,72e97f63f7a1d08c,B0a-R,16,16,7fe30b1136,1,natural:99599833,ok,mild|nat_099599833|mild|rep1|seed20240909,1.7588
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,f1d1f6e62b5c7ce3,P,16,16,f6706417e8,0,natural:98913003,ok,moderate|nat_098913003|moderate|rep0|seed20240909,16.2265
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,777c54c060c2ba1a,B0a-R,16,16,7fe30b1136,2,natural:99599833,ok,mild|nat_099599833|mild|rep2|seed20240909,1.7267
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,75593a83d1c52fa8,B0a-R,16,16,7fe30b1136,4,natural:99599833,ok,mild|nat_099599833|mild|rep4|seed20240909,1.6117
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,91e7122d344b806a,P,16,16,f6706417e8,2,natural:98913003,ok,moderate|nat_098913003|moderate|rep2|seed20240909,15.4547
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,3aff4c6e59cb6118,P,16,16,f6706417e8,1,natural:98913003,ok,moderate|nat_098913003|moderate|rep1|seed20240909,16.2614
mild,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,f5c3d1ed53628b81,B0a-R,16,16,7fe30b1136,3,natural:99599833,ok,mild|nat_099599833|mild|rep3|seed20240909,1.7748
moderate,,nan,nat_098913003,a59992d88b2ace18128fa81ba6ffc0f19eb7ba28d1d2195f9238ffac6291105a,ce437da4856845a9,,62dc1c3fa1ae1cee,P,16,16,f6706417e8,3,natural:98913003,ok,moderate|nat_098913003|moderate|rep3|seed20240909,15.5512
moderate,,nan,nat_099599833,5a7eee8c71fd8457b39f0dbef8f77dc776bce318d6494a9b0645b4ea722f0486,ce437da4856845a9,,b02c5ff31c7d5b7f,B0a-R,16,16,7fe30b1136,0,natural:99599833,ok,moderate|nat_099599833|moderate|rep0|seed20240909,1.8708
