channel,clip,count,frame_id,job_id,method,repetition,scene,status
moderate,nat_074983792,8,5,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,6,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,7,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,8,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,9,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,10,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,11,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,3,12,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,13,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,4,14,4ca90c207e927db5,B0d,3,natural:74983792,no_sync
moderate,nat_074983792,8,15,4ca90c207e927db5,B0d,3,natural:74983792,verified
bursty,nat_074983792,8,0,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,4,1,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,4,2,bb2ad5223bba08f0,B0d,0,natural:74983792,payload_unrecoverable
bursty,nat_074983792,4,3,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,8,4,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,8,5,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,4,6,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,8,7,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,4,8,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,4,9,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,4,10,bb2ad5223bba08f0,B0d,0,natural:74983792,payload_unrecoverable
bursty,nat_074983792,4,11,bb2ad5223bba08f0,B0d,0,natural:74983792,header_unrecoverable
bursty,nat_074983792,1,12,bb2ad5223bba08f0,B0d,0,natural:74983792,payload_unrecoverable
bursty,nat_074983792,8,13,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,8,14,bb2ad5223bba08f0,B0d,0,natural:74983792,verified
bursty,nat_074983792,4,15,bb2ad5223bba08f0,B0d,0,natural:74983792,payload_unrecoverable
moderate,nat_074983792,8,0,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,1,1,bc8dc7def7551aa0,B0d,2,natural:74983792,payload_unrecoverable
moderate,nat_074983792,8,2,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,8,3,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,8,4,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,7,5,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,8,6,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,8,7,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,8,8,bc8dc7def7551aa0,B0d,2,natural:74983792,verified
moderate,nat_074983792,4,9,bc8dc7def7551aa0,B0d,2,natural:74983792,payload_unrecoverable
