authenticated,corrected_symbols,coverage,estimated_fraction,frame_id,max_age_frames,method,payload_bytes,provenance,psnr_full,psnr_verified,rasters,realisation,resynchronised,source,ssim_full,ssim_verified,stale_fraction,status_auth_failed,status_filler,status_fragment_ok,status_frame_incomplete,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_coverage_meaning,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_segments,x_sync_score,x_units_per_raster
False,596,0.5,0.5,2,0.0,B0d,1195,synthetic,7.561486194750655,30.319355927472916,2,2,False,seq_illumination_slow,0.680451939915044,0.8868362005497256,0.0,,,,,,,,,4,4,39552,0.024271844660194174,True,4,8,4,9888,False,,,,0,,,8,,4
False,1047,1.0,0.0,3,0.0,B0d,1215,synthetic,30.328642539634917,30.328642539634917,2,2,False,seq_illumination_slow,0.8792426832672545,0.8792426832672545,0.0,,,,,,,,,,8,39552,0.016383495145631068,True,0,8,8,9888,False,,,,0,,,8,,4
False,1149,1.0,0.0,0,0.0,B0d,1076,synthetic,30.215026070732705,30.215026070732705,2,0,True,seq_edges_slow,0.8892269156875389,0.8892269156875389,0.0,,,,,,,,,,8,39552,0.005789846278317152,True,0,8,8,9888,False,,,,0,,,8,,4
False,1956,1.0,0.0,1,0.0,B0d,1087,synthetic,30.228992333521006,30.228992333521006,2,0,False,seq_edges_slow,0.8905079329330521,0.8905079329330521,0.0,,,,,,,,,,8,39552,0.027659789644012944,True,0,8,8,9888,False,,,,0,,,8,,4
False,1731,1.0,0.0,2,0.0,B0d,1079,synthetic,30.288367966990243,30.288367966990243,2,0,False,seq_edges_slow,0.8853680199910964,0.8853680199910964,0.0,,,,,,,,,,8,39552,0.020934466019417477,True,0,8,8,9888,False,,,,0,,,8,,4
False,1161,1.0,0.0,3,0.0,B0d,1047,synthetic,29.693371844179346,29.693371844179346,2,0,False,seq_edges_slow,0.8916643523521959,0.8916643523521959,0.0,,,,,,,,,,8,39552,0.01992313915857605,True,0,8,8,9888,False,,,,0,,,8,,4
False,1238,0.5,0.5,0,0.0,B0d,1076,synthetic,6.8171378740152555,30.035968183941822,2,1,True,seq_edges_slow,0.6783594315543255,0.8864085220227826,0.0,,,,,,,,,4,4,39552,0.05703883495145631,True,4,8,4,9888,False,,,,0,,,8,,4
False,1345,1.0,0.0,1,0.0,B0d,1087,synthetic,30.228992333521006,30.228992333521006,2,1,False,seq_edges_slow,0.8905079329330521,0.8905079329330521,0.0,,,,,,,,,,8,39552,0.014613673139158576,True,0,8,8,9888,False,,,,0,,,8,,4
False,864,1.0,0.0,2,0.0,B0d,1079,synthetic,30.288367966990243,30.288367966990243,2,1,False,seq_edges_slow,0.8853680199910964,0.8853680199910964,0.0,,,,,,,,,,8,39552,0.012970266990291262,True,0,8,8,9888,False,,,,0,,,8,,4
False,1091,1.0,0.0,3,0.0,B0d,1047,synthetic,29.693371844179346,29.693371844179346,2,1,False,seq_edges_slow,0.8916643523521959,0.8916643523521959,0.0,,,,,,,,,,8,39552,0.0010113268608414239,True,0,8,8,9888,False,,,,0,,,8,,4
False,1400,1.0,0.0,0,0.0,B0d,1076,synthetic,30.215026070732705,30.215026070732705,2,2,True,seq_edges_slow,0.8892269156875389,0.8892269156875389,0.0,,,,,,,,,,8,39552,0.007509101941747573,True,0,8,8,9888,False,,,,0,,,8,,4
False,1423,1.0,0.0,1,0.0,B0d,1087,synthetic,30.228992333521006,30.228992333521006,2,2,False,seq_edges_slow,0.8905079329330521,0.8905079329330521,0.0,,,,,,,,,,8,39552,0.023159385113268607,True,0,8,8,9888,False,,,,0,,,8,,4
False,1317,1.0,0.0,2,0.0,B0d,1079,synthetic,30.288367966990243,30.288367966990243,2,2,False,seq_edges_slow,0.8853680199910964,0.8853680199910964,0.0,,,,,,,,,,8,39552,0.016560477346278316,True,0,8,8,9888,False,,,,0,,,8,,4
False,1734,1.0,0.0,3,0.0,B0d,1047,synthetic,29.693371844179346,29.693371844179346,2,2,False,seq_edges_slow,0.8916643523521959,0.8916643523521959,0.0,,,,,,,,,,8,39552,0.0327417071197411,True,0,8,8,9888,False,,,,0,,,8,,4
False,1198,1.0,0.0,0,0.0,B0d,4625,synthetic,27.15144070427842,27.15144070427842,2,0,True,seq_texture_fast,0.8932951912644751,0.8932951912644751,0.0,,,,,,,,,,8,39552,0.018128033980582523,True,0,8,8,9888,False,,,,0,,,8,,4
False,1192,1.0,0.0,1,0.0,B0d,4589,synthetic,27.115811499238905,27.115811499238905,2,0,False,seq_texture_fast,0.8934084290331108,0.8934084290331108,0.0,,,,,,,,,,8,39552,0.014284991909385113,True,0,8,8,9888,False,,,,0,,,8,,4
False,1220,0.875,0.125,2,0.0,B0d,4615,synthetic,23.104938655314413,27.10159879393685,2,0,False,seq_texture_fast,0.8001042396097384,0.8894014302382021,0.0,,,,,,,,,1,7,39552,0.025814118122977348,True,1,8,7,9888,False,,,,0,,,8,,4
False,1453,1.0,0.0,3,0.0,B0d,4600,synthetic,27.121727103885224,27.121727103885224,2,0,False,seq_texture_fast,0.8925792942863282,0.8925792942863282,0.0,,,,,,,,,,8,39552,0.02118729773462783,True,0,8,8,9888,False,,,,0,,,8,,4
False,728,0.5,0.5,0,0.0,B0d,4625,synthetic,16.702103256649764,27.125374828165928,2,1,True,seq_texture_fast,0.47596571532274323,0.8906311086089461,0.0,,,,,,,,4,,4,39552,0.380663430420712,False,4,8,4,9888,False,,,,0,,,8,,4
False,951,1.0,0.0,1,0.0,B0d,4589,synthetic,27.115811499238905,27.115811499238905,2,1,False,seq_texture_fast,0.8934084290331108,0.8934084290331108,0.0,,,,,,,,,,8,39552,0.01183252427184466,True,0,8,8,9888,False,,,,0,,,8,,4
False,1568,1.0,0.0,2,0.0,B0d,4615,synthetic,27.115497466775768,27.115497466775768,2,1,False,seq_texture_fast,0.8937133492759207,0.8937133492759207,0.0,,,,,,,,,,8,39552,0.019543891585760517,True,0,8,8,9888,False,,,,0,,,8,,4
