authenticated,corrected_symbols,coverage,estimated_fraction,frame_id,max_age_frames,method,payload_bytes,provenance,psnr_full,psnr_verified,rasters,realisation,resynchronised,source,ssim_full,ssim_verified,stale_fraction,status_auth_failed,status_filler,status_fragment_ok,status_frame_incomplete,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_coverage_meaning,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_segments,x_sync_score,x_units_per_raster
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,14.873889326741171,14.873889326741171,1,3,False,seq_edges_slow,0.6150496419002951,0.6150496419002951,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9623844197628104,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,13.806174673930867,13.806174673930867,1,3,False,seq_edges_slow,0.5468736796773961,0.5468736796773961,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9794425050275526,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,10.39997914022705,10.39997914022705,1,4,False,seq_edges_slow,0.354609696819063,0.354609696819063,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,5.0,,,,,0.3209601821984268,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,13.97857145385334,13.97857145385334,1,4,False,seq_edges_slow,0.5965497264178202,0.5965497264178202,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9610509542806872,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,13.26114898188289,13.26114898188289,1,4,False,seq_edges_slow,0.5182855639608119,0.5182855639608119,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9698399559006896,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,19.344293676759182,19.344293676759182,1,4,False,seq_edges_slow,0.7480572396428801,0.7480572396428801,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9759639424698896,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,16.222655593025653,16.222655593025653,1,0,False,seq_texture_fast,0.5473156009154425,0.5473156009154425,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9777445247966834,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,19.23081877909768,19.23081877909768,1,0,False,seq_texture_fast,0.7804765281553365,0.7804765281553365,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.6823079814417186,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,17.18816242683307,17.18816242683307,1,0,False,seq_texture_fast,0.6106607106839487,0.6106607106839487,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9828304165273569,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,20.805104618536873,20.805104618536873,1,0,False,seq_texture_fast,0.8307349544084547,0.8307349544084547,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,1.0042983640478487,
